Date / Time,City,State,Shape,Duration,Summary,Posted
5/18/2015 0:00:00,Saint Paul,MN,Triangle,5-10 minutes,"TR3B craft (Blk w/ white lights underneath, triangle), hovering low & slow, I lost it but it may have shapeshifted into an airplane.",6/15/2015
5/17/2015 23:15:00,Villa Rica,GA,Light,2 hours,UPDATE: Flying strobe lit object travelling at very high rate of speed,5/22/2015
5/17/2015 23:00:00,Windsor,MA,Light,3 minutes,"White Object Following Route 9 In Windsor, MA",9/2/2015
5/17/2015 22:50:00,Londonderry/Andover,VT,Circle,10 minutes,A bright big dot in the sky that was yellow with a little red at the bottom.,5/29/2015
5/17/2015 22:50:00,Cincinnati,OH,Sphere,3 minutes,"Blinking lights over Cincinnati, Ohio.",5/22/2015
5/17/2015 22:18:00,Pendleton,OR,Diamond,10 minutes+,"Unkown light in sky over Pendleton, OR.",5/22/2015
5/17/2015 22:15:00,Dallas,TX,Light,30-30 minutes,Looked like a bright star at first... An unbelievable and unforgettable experience to witness.,5/22/2015
5/17/2015 21:40:00,Fenton,MI,Fireball,90 seconds,"2 fire like orbs moving over the sky in unison, passing each other and switching places with each other.",5/22/2015
5/17/2015 21:10:00,Chandler,AZ,Light,10 seconds,Flashing white parallels lights moving up and away as though connected.,5/22/2015
5/17/2015 21:00:00,Amissville/Rixeyville,VA,Oval,10 seconds,Medium blue oval llight covering a large area in the North sky. Very bright then gone.,5/22/2015
5/17/2015 21:00:00,Amissville/Rixeyville,VA,Oval,10 seconds,Medium blue oval light covering a large area in the North sky. Very bright then gone.,5/22/2015
5/17/2015 21:00:00,Rockville Centre,NY,Fireball,3-4 minutes,It was a frightening object because it appeared to be the size of a plane with burning points about to crash.,5/22/2015
5/17/2015 20:30:00,Phoenix,AZ,Circle,1.5 hours,Orange orbs and star-like lights seen in sky over phoenix,5/22/2015
5/17/2015 20:25:00,Saint Paul,MN,Triangle,40 minutes,triangle with 4 large white lights on leading edge - two smaller red at rear hovering over Roseville in St. Paul,5/22/2015
5/17/2015 20:15:00,Oxford,MA,Light,15 minutes,red and green lights,5/22/2015
5/17/2015 18:02:00,Big Spring,TX,Oval,30 seconds,Color changing object over West Texas.,5/22/2015
5/17/2015 14:40:00,Michigan City,IN,Cigar,5 seconds,"Odd dark & dense cigar shaped object appeared in photo on a farm in Michigan City, IN.",5/29/2015
5/17/2015 12:15:00,Richmond,VA,Circle,2 minutes,Obect shooting something from it.,5/22/2015
5/17/2015 5:26:00,Indian Lake,FL,Sphere,32 seconds,Possible UFO's crossing night sky.,5/22/2015
5/17/2015 4:00:00,Vernon Township,NJ,Light,2 hours,"Sitting on back porch, 3 lights appear and begin to flash as if signaling each other, are stationary for over an hour, then move up and",5/22/2015
5/17/2015 3:21:00,San Fernando Valley,CA,Circle,Flash was less then a hal,"Insanely bright, large circle and electrical warping noises in the San Fernando Valley around 3:21 AM.",5/22/2015
5/16/2015 22:00:00,Thomasville,NC,Circle,2-3 minutes,Six deep orange lights in night sky and three of them in triangle formation.,5/22/2015
5/16/2015 21:50:00,Cornelius,OR,Circle,several minutes,"5 orange orbs appeared in the southern sky, below cloud cover, and hung suspended for several minutes.",5/29/2015
5/16/2015 21:45:00,Henderson,NV,Circle,7 minutes,Looked like two bright dark is orange orbs one above the other stayed in same place one above the other for like 3 minshen the one on,5/22/2015
5/16/2015 20:30:00,Brockman (Australia),,Sphere,10 minutes,Brighter orange sphere descends from the sky.,5/22/2015
5/16/2015 16:30:00,Hartsdale,NY,Other,5 Seconds,"Large transparent object in Hartsdale, NY.",6/15/2015
5/16/2015 15:29:00,Alton (town) (UK/England),,Other,15-20 seconds,large silver balloon/parachute shaped object decending from sky.,5/22/2015
5/16/2015 12:55:00,Indian Lake,FL,Sphere,1 second,orb,5/22/2015
5/16/2015 10:15:00,Baker City,OR,Circle,10 minutes,8-10 round orange lights. 3 in V formation.,5/22/2015
5/16/2015 9:45:00,Henderson,NV,Circle,7 minutes,Saw 2 dark orange circles in sky by mountain above the landsman gardens property one was above the other they looked like huge orange g,5/22/2015
5/16/2015 6:32:00,Caracas (Venezuela),,Oval,None,"Oval UFO floats in the sky of Caracas, Venezuela.",5/22/2015
5/15/2015 23:00:00,Tulsa,OK,Unknown,5 seconds,Bright object traveling at a west to east direction accelerated and made what can be described as a u turn.,5/22/2015
5/15/2015 22:10:00,Salem,VA,Light,1 second,Light in the sky.,5/22/2015
5/15/2015 21:50:00,Akron,NY,Cylinder,1 minute,Elongated cyndrical shape bright red lights all around descending from night sky north east of akron ny at 9:30pm duration 1min.,5/22/2015
5/15/2015 21:00:00,Priest Lake,ID,Light,5 minutes,"At first,three orange hue lights,just below the heavy cloud cover, moved out of the southeast in unison and then faded away and then fo",5/22/2015
5/15/2015 19:00:00,Concord,NH,Sphere,60 Seconds,Reddish orange sphere,5/22/2015
5/15/2015 14:30:00,Baltimore,MD,Egg,15 minutes,"White egg shaped sphere hovering at a high altitude. I had to get binoculars to get a clearer picture. When it went behind some trees,",5/22/2015
5/15/2015 12:05:00,Mesa,AZ,Circle,2 minutes,Small object moving in a straight line west to east just below cloud level,5/22/2015
5/15/2015 12:00:00,Baltimore,MD,Cigar,1 year,"((HOAX??)) Hovering Craft seen for nearly one year close to Baltimore, MD.",5/22/2015
5/15/2015 8:00:00,Baltimore,MD,Cigar,3 months,"Floating, hovering gray object.",5/22/2015
5/15/2015 1:18:00,Portland,OR,Other,10 minutes,Strange shape UFO sighting over PSU Park Blocks,5/22/2015
5/15/2015 1:15:00,Portland,OR,Unknown,10 minutes,"Flashing lights without sound lit up sky above Portland, Or.",5/22/2015
5/15/2015 1:00:00,Arlington,WA,Light,60 seconds,"Star moved, then disappeared.",5/29/2015
5/14/2015 21:58:00,Dayton,OH,Triangle,5 minutes,"I was at a traffic light, when we saw a triangle shaped craft fly across the sky above us, then it changed direction. There was no soun",5/22/2015
5/14/2015 20:10:00,Dartmouth (Canada),NS,Circle,3 minutes,Object and jets,5/22/2015
5/14/2015 20:00:00,Parrish,FL,Other,48 hours,Small flickering lights form into a v formation two nights in a row. Military stealth plane investigates.,5/22/2015
5/14/2015 17:30:00,Fridley,MN,Oval,no idea,Unidentified object found in a scenic picture,5/29/2015
5/14/2015 9:45:00,Germantown,MD,Cylinder,~40 seconds,"3 alien spacecraft over Germantown, MD.",7/17/2015
5/14/2015 3:18:00,Moscow,ID,Light,Seconds per incident,Moving star-like lights,5/22/2015
5/13/2015 23:30:00,Woodbridge,VA,Light,5 seconds,"Extremely fast moving green light traveling south in Northern Virginia, then disapeared.",5/22/2015
5/13/2015 23:28:00,Columbia,SC,Cigar,North I-77,I was leaving Columbia South Carolina and heading I 77 up to Charlotte. When I notice the surrounding of my car was lit up in a really,5/22/2015
5/13/2015 23:20:00,Charlotte,NC,Light,3 seconds,I walked outside on my to get into the car and while I was in my driveway a blue beam of light zipped across the sky then disappeared.,5/22/2015
5/13/2015 22:40:00,Sumter,SC,Unknown,5 seconds,It was fast and made no sound.,5/22/2015
5/13/2015 22:00:00,Rockford,IA,Triangle,7 minutes,"Flying object shaped as a triangle, with bright white lights in the front of it and blinking lights on each end.",5/22/2015
5/13/2015 21:55:00,Maricopa,AZ,Light,5 minutes,2 very white stationary blinking lights,5/29/2015
5/13/2015 21:50:00,Colorado Springs,CO,Flash,Few seconds,Three flashing objects in night sky over Colorado Springs.,5/22/2015
5/13/2015 21:30:00,Savoy,MA,Light,2 seconds,"Large, extremely bright white light moving extremely fast from south to north. Seemed to be very close and low and dropping altitude.",5/22/2015
5/13/2015 21:00:00,Henderson,NV,Unknown,1 minute,Formation of lights over Black Mountain.,5/22/2015
5/13/2015 21:00:00,Sioux City,IA,Sphere,4 seconds,"Ball of light, strange maneuvering, disappeared.",5/22/2015
5/13/2015 21:00:00,Clearlake,CA,Circle,15 minutes,Saw a orangish red light climb from the horizon to about 30 degrees then disappeared and reappeared 5 minutes later. At which time I ca,5/22/2015
5/13/2015 20:30:00,Folly Beach,SC,Circle,10-15 seconds,Round slow spinning object with 3 to 4 orange lights hovering over ocean.,5/22/2015
5/13/2015 8:15:00,Baltimore,MD,Cigar,>3 months,"Grey, hovering object.",5/22/2015
5/13/2015 0:00:00,Orange City,FL,Circle,5 seconds,A blue spherical thing that looked like some sort of gas flame was coming off of it or a bright blue trail fell from the sky.,5/13/2015
5/12/2015 23:45:00,Hamilton,OH,Fireball,~3 minutes,Flying fireball object.,5/22/2015
5/12/2015 23:45:00,Mesa,AZ,Other,2 minutes,"Multi-colored almost straight line of lights, dropped out of sky near east mesa (Ellsworth and baseline) looking west.",5/13/2015
5/12/2015 23:00:00,Oakdale,MN,Triangle,10 seconds,Then a triangle shape came out of the clouds with white lights on all 3 corners one red in middle.,6/15/2015
5/12/2015 21:45:00,Graham,NC,Triangle,~1 minute,"Large, low, equilateral triangle object flying through rural country sky (daughters report )",5/13/2015
5/12/2015 21:45:00,Graham,NC,Triangle,~1 minute,"Large, low, equilateral triangle travels across rural country sky.",5/13/2015
5/12/2015 21:20:00,Mount Vernon,WA,Other,3 minutes,"Unknown lights over Mount Vernon, Washington.",5/13/2015
5/12/2015 21:00:00,Crum Lynne,PA,Triangle,1/2 hour,Edited: Bright light near Philadelphia Airport half hour. ((NUFORC Note: Probable sighting of Venus. PD)),5/13/2015
5/12/2015 21:00:00,Prescott Valley,AZ,Light,2 minutes or more,"As we were heading home from shopping on a very clear night, the car turned onto Tranquil Blvd. pointing west. We immediately observed",5/22/2015
5/12/2015 21:00:00,Prescott Valley,AZ,Light,2 minutes or more,"Two very bright lights like big stars floating stationary over the town, alternating on and off.",5/22/2015
5/12/2015 0:15:00,Mesa,AZ,Rectangle,10 seconds,Rectangular object with no lights or sound heading from south to north over mesa night sky,5/13/2015
5/12/2015 0:00:00,Fort Worth,TX,Light,40 minutes+,"Light beam over Fort Worth, TX.",5/13/2015
5/11/2015 22:30:00,Dallas,TX,Flash,5 minutes,Went to get trash can outside of home. Saw pulsating lights w/ blue and red stop then move from north heading south. Assumed ghetto bi,5/13/2015
5/11/2015 22:30:00,San Bernardino,CA,Oval,5 minutes,"I notice the object out of my back window facing SE as my Wife and I were going to bed. It was a large snow flake shape object, we coul",5/13/2015
5/11/2015 22:00:00,Rockhill,SC,Light,30 seconds,"Every bright also very high in the sky to high for plane, moving fast then stops and starts moving fast in a zigzag motion.",5/13/2015
5/11/2015 22:00:00,Oklahoma City,OK,Sphere,5 minutes,Stood in driveway of home looking up at stars... noticed a small light moving towards what I thought was a planet glowing because it wa,5/13/2015
5/11/2015 21:50:00,Snowhill,NC,Circle,22:15,Very bright sphere shaped object levitated close to home,5/13/2015
5/11/2015 21:00:00,Albuquerque,NM,Disk,30 seconds,Large disk followed by helicopter.,5/13/2015
5/11/2015 17:00:00,San Bernardino,CA,Rectangle,5 minutes,"200 ft x 30 ft UFO ship 5 min. daylight sighting, May 11, 2015 5PM over San Bernardino, California.",5/29/2015
5/11/2015 17:00:00,San Bernardino/Highland,CA,Rectangle,5 minutes,"05/11/2015, 5 p.m., 5-minute sighting of rectangular 180' long/30ft high metallic ship hovering above San Bernardino/Highland CA.",5/22/2015
5/11/2015 1:30:00,Toronto (Canada),ON,Rectangle,2 hours,Dark blue rectangular shape in clouds above with 2 surrounding rings.,5/22/2015
5/11/2015 0:55:00,New Bern,NC,Rectangle,3-4 minutes,"Strange lights seen above highway 70 New Bern, NC.",5/13/2015
5/10/2015 23:30:00,Villa Rica,GA,Flash,15 seconds,Flying strobe lit object traveling at very high rate of speed,5/13/2015
5/10/2015 23:05:00,Tonawanda,NY,Circle,2-4 minutes,"Orange glowing circle traveling from south to north, no flashing lights that resemble aircraft, it began to look as if it slowed and th",5/13/2015
5/10/2015 22:30:00,Puyallup,WA,Light,1-2 minutes,"3-6 lights seen over Puyallup Washington, then vanished.",6/24/2015
5/10/2015 22:00:00,Boynton Beach,FL,Cigar,30 minutes,"I have seen for 3 nights in a row,comes at approximately 10 pm est. And object up in the sky I have pictures and video footage of it. T",5/13/2015
5/10/2015 21:50:00,Floral Park,NY,Light,Two minutes,We saw two bright orange circles hovering low in the sky. When I pointed at them and notified others to look they began to move north.,5/13/2015
5/10/2015 21:23:00,Hesperia,CA,Cigar,1 minute,Blue purple light cigar shaped ufo over Hesperia Road California,5/13/2015
5/10/2015 21:15:00,Springfield,OH,Light,5 minutes,3 orange lights appear over springfield ohio move speraticly and vanish.,5/13/2015
5/10/2015 21:10:00,Cropper,KY,Light,Seconds,"Lights in rural areas near Cropper, KY",5/13/2015
5/10/2015 21:00:00,Harrisonburg,VA,Other,1 minutes,"Saw a bright light a few hundred feet in sky. The object looked as if it were on fire because it was glowing so bright. Drove closer,",5/13/2015
5/10/2015 21:00:00,Titusville,FL,Disk,30 minutes,2 very large hovering crafts w/vivid multicolored lights. (Too out of this world to be anything other than otherworldly),5/13/2015
5/10/2015 21:00:00,Layton,FL,Circle,20 seconds,White light passed threw the keys as the sun was setting 20 seconds max.,5/13/2015
5/10/2015 20:30:00,Los Angeles,CA,Light,~1 minute,"The object has changed the speed , stopped , reverse direction and changed colors red yellow green",5/13/2015
5/10/2015 20:00:00,Fresno,CA,Light,5-7 minutes,"Luminous objects over Fresno, CA.",8/13/2015
5/10/2015 18:40:00,Desert Hot Springs,CA,Sphere,10-15 seconds,Metallic/Silver sphere over Desert Hot Springs viewed by 2.,5/13/2015
5/10/2015 17:00:00,Paramus,CA,Unknown,10-15 seconds,Daytime sighting at two different locations across the country.Same UFO at both locations.,6/5/2015
5/10/2015 15:40:00,Van Wert,OH,Rectangle,30 seconds,"Black Rectangle seen over VanWert County, Ohio.",5/13/2015
5/10/2015 14:00:00,Casselberry,FL,Sphere,3 minutes,"Craft seen hovering over Casselberry, Fl. The craft first flew into clouds, went around the clouds, then tilted left to right.",5/13/2015
5/10/2015 12:00:00,Kitty Hawk,NC,Other,2 days,There is a noise like a hovering helicopter for 2 days now. i drove around but can not find source.it is non stop night and day. i,5/13/2015
5/10/2015 0:40:00,Clearwater,FL,Circle,10 minutes,Red orbs.,5/13/2015
5/9/2015 23:20:00,Bentonville,AR,Flash,30,Flashy white objects met and spread from a common point. Again they met at same point and spread wider.,5/13/2015
5/9/2015 23:00:00,Norfolk,VA,Circle,5 minutes,Saw orange object flying over my head no sound but the light almost appeared to flicker like a candle. Moved in a straight line and ste,5/13/2015
5/9/2015 23:00:00,Oviedo,FL,Light,1,Orange fire looking light in sky traveling north over Oviedo.,5/13/2015
5/9/2015 22:35:00,Sanford,ME,Sphere,5 minutes,Red & white circular center with a blue beamed aura.,5/13/2015
5/9/2015 22:00:00,Springfield,OH,Fireball,2 minutes,Fireball like object.,5/13/2015
5/9/2015 22:00:00,Cloquet,MN,Diamond,Ongoing,Star in sky was really bright. I started watching it and would dim and then get bright and the disappear and reappear.,5/13/2015
5/9/2015 22:00:00,Davie,FL,Light,5 minutes,Multiple amber lights moving over heavy air traffic area in Fort Lauderdale.,5/13/2015
5/9/2015 22:00:00,Sierra Vista,AZ,Changing,45 minutes,Shape shifting object looked like it had a face,5/13/2015
5/9/2015 21:44:00,Williamsfield,OH,Sphere,4 minutes,"I saw a glowing orb in the sky moving in an arcing motion, then disappeared.",5/22/2015
5/9/2015 21:40:00,Toronto (Canada),ON,Circle,10 minutes,8 bright orange circles in Toronto & a chinese lantern landed unlit...really no mistake.,5/13/2015
5/9/2015 21:30:00,Minneapolis,MN,Rectangle,5 minutes,Red square object with light in center flying across sky north to south over mississippi river,5/13/2015
5/9/2015 21:00:00,Bellevue,WA,Light,30-60 seconds,"Green light shot up into the air, hovered, turned red, then green again, then flew off in different direction.",5/13/2015
5/9/2015 20:45:00,Salem,AL,Unknown,5 minutes,Sighting on Lake Harding in East Alabama.,5/13/2015
5/9/2015 18:30:00,Metairie,LA,Flash,2 minutes,"We were driving across the Causeway and saw bright white oval flashes in the sky to the L of the sun no thunder/lighting, blue skies.",5/13/2015
